image_id      True_Positive       Precision                    Recall
000093.jpg             1          1.0                           0.0035714285714285713
000114.jpg             2          1.0                           0.0071174377224199285
000131.jpg             3          1.0                           0.010638297872340425
000176.jpg             4          1.0                           0.014134275618374558
000180.jpg             5          1.0                           0.017605633802816902
000207.jpg             5          0.8333333333333334                           0.017605633802816902
000277.jpg             6          0.8571428571428571                           0.021052631578947368
000280.jpg             7          0.875                           0.024475524475524476
000306.jpg             7          0.7777777777777778                           0.024475524475524476
000457.jpg             7          0.7                           0.024475524475524476
000461.jpg             8          0.7272727272727273                           0.027874564459930314
000486.jpg             9          0.75                           0.03125
000501.jpg             9          0.6923076923076923                           0.03125
000565.jpg             10          0.7142857142857143                           0.03460207612456748
000625.jpg             11          0.7333333333333333                           0.03793103448275862
000654.jpg             12          0.75                           0.041237113402061855
000678.jpg             13          0.7647058823529411                           0.04452054794520548
000711.jpg             14          0.7777777777777778                           0.04778156996587031
000724.jpg             14          0.7368421052631579                           0.04778156996587031
000727.jpg             15          0.75                           0.05102040816326531
000772.jpg             15          0.7142857142857143                           0.05102040816326531
000795.jpg             16          0.7272727272727273                           0.05423728813559322
000825.jpg             17          0.7391304347826086                           0.057432432432432436
000833.jpg             18          0.75                           0.06060606060606061
000875.jpg             19          0.76                           0.06375838926174497
000876.jpg             20          0.7692307692307693                           0.06688963210702341
000957.jpg             20          0.7407407407407407                           0.06688963210702341
000962.jpg             20          0.7142857142857143                           0.06688963210702341
000985.jpg             21          0.7241379310344828                           0.07
000987.jpg             21          0.7                           0.07
000988.jpg             21          0.6774193548387096                           0.07
000989.jpg             21          0.65625                           0.07
000991.jpg             22          0.6666666666666666                           0.07308970099667775
001004.jpg             23          0.6764705882352942                           0.076158940397351
001053.jpg             24          0.6857142857142857                           0.07920792079207921
001084.jpg             25          0.6944444444444444                           0.08223684210526316
001085.jpg             26          0.7027027027027027                           0.08524590163934426
001145.jpg             27          0.7105263157894737                           0.08823529411764706
001276.jpg             27          0.6923076923076923                           0.08823529411764706
001313.jpg             27          0.675                           0.08823529411764706
001319.jpg             28          0.6829268292682927                           0.09120521172638436
001321.jpg             29          0.6904761904761905                           0.09415584415584416
001367.jpg             30          0.6976744186046512                           0.0970873786407767
001382.jpg             31          0.7045454545454546                           0.1
001414.jpg             31          0.6888888888888889                           0.1
001508.jpg             32          0.6956521739130435                           0.10289389067524116
001568.jpg             33          0.7021276595744681                           0.10576923076923077
001571.jpg             33          0.6875                           0.10576923076923077
001598.jpg             34          0.6938775510204082                           0.10862619808306709
001602.jpg             34          0.68                           0.10862619808306709
001618.jpg             35          0.6862745098039216                           0.11146496815286625
001651.jpg             36          0.6923076923076923                           0.11428571428571428
001697.jpg             37          0.6981132075471698                           0.11708860759493671
001719.jpg             38          0.7037037037037037                           0.11987381703470032
001728.jpg             39          0.7090909090909091                           0.12264150943396226
001854.jpg             40          0.7142857142857143                           0.12539184952978055
001855.jpg             41          0.7192982456140351                           0.128125
001941.jpg             42          0.7241379310344828                           0.1308411214953271
001948.jpg             42          0.711864406779661                           0.1308411214953271
002028.jpg             42          0.7                           0.1308411214953271
002036.jpg             43          0.7049180327868853                           0.13354037267080746
002045.jpg             43          0.6935483870967742                           0.13354037267080746
002056.jpg             43          0.6825396825396826                           0.13354037267080746
002058.jpg             44          0.6875                           0.13622291021671826
002068.jpg             45          0.6923076923076923                           0.1388888888888889
002123.jpg             46          0.696969696969697                           0.14153846153846153
002135.jpg             46          0.6865671641791045                           0.14153846153846153
002153.jpg             47          0.6911764705882353                           0.1441717791411043
002154.jpg             47          0.6811594202898551                           0.1441717791411043
002173.jpg             48          0.6857142857142857                           0.14678899082568808
002184.jpg             48          0.676056338028169                           0.14678899082568808
002188.jpg             49          0.6805555555555556                           0.14939024390243902
002429.jpg             49          0.6712328767123288                           0.14939024390243902
002433.jpg             49          0.6621621621621622                           0.14939024390243902
002512.jpg             49          0.6533333333333333                           0.14939024390243902
002559.jpg             50          0.6578947368421053                           0.1519756838905775
002613.jpg             51          0.6623376623376623                           0.15454545454545454
002622.jpg             51          0.6538461538461539                           0.15454545454545454
002696.jpg             51          0.6455696202531646                           0.15454545454545454
002767.jpg             52          0.65                           0.15709969788519637
002842.jpg             52          0.6419753086419753                           0.15709969788519637
002845.jpg             52          0.6341463414634146                           0.15709969788519637
002856.jpg             52          0.6265060240963856                           0.15709969788519637
002892.jpg             53          0.6309523809523809                           0.15963855421686746
002969.jpg             54          0.6352941176470588                           0.16216216216216217
002993.jpg             55          0.6395348837209303                           0.16467065868263472
003034.jpg             56          0.6436781609195402                           0.16716417910447762
003049.jpg             56          0.6363636363636364                           0.16716417910447762
003147.jpg             56          0.6292134831460674                           0.16716417910447762
003150.jpg             56          0.6222222222222222                           0.16716417910447762
003158.jpg             57          0.6263736263736264                           0.16964285714285715
003276.jpg             57          0.6195652173913043                           0.16964285714285715
003308.jpg             58          0.6236559139784946                           0.17210682492581603
003315.jpg             58          0.6170212765957447                           0.17210682492581603
003391.jpg             59          0.6210526315789474                           0.17455621301775148
003410.jpg             59          0.6145833333333334                           0.17455621301775148
003425.jpg             60          0.6185567010309279                           0.17699115044247787
003427.jpg             61          0.6224489795918368                           0.17941176470588235
003435.jpg             62          0.6262626262626263                           0.18181818181818182
003437.jpg             63          0.63                           0.18421052631578946
003465.jpg             63          0.6237623762376238                           0.18421052631578946
003517.jpg             64          0.6274509803921569                           0.18658892128279883
003524.jpg             64          0.6213592233009708                           0.18658892128279883
003552.jpg             65          0.625                           0.18895348837209303
003566.jpg             65          0.6190476190476191                           0.18895348837209303
003628.jpg             65          0.6132075471698113                           0.18895348837209303
003688.jpg             65          0.6074766355140186                           0.18895348837209303
003700.jpg             66          0.6111111111111112                           0.19130434782608696
003817.jpg             67          0.6146788990825688                           0.1936416184971098
003818.jpg             68          0.6181818181818182                           0.19596541786743515
003871.jpg             69          0.6216216216216216                           0.19827586206896552
003877.jpg             70          0.625                           0.20057306590257878
003884.jpg             71          0.6283185840707964                           0.20285714285714285
003907.jpg             72          0.631578947368421                           0.20512820512820512
003926.jpg             73          0.6347826086956522                           0.20738636363636365
003939.jpg             74          0.6379310344827587                           0.2096317280453258
004052.jpg             75          0.6410256410256411                           0.211864406779661
004055.jpg             76          0.6440677966101694                           0.2140845070422535
004058.jpg             76          0.6386554621848739                           0.2140845070422535
004074.jpg             77          0.6416666666666667                           0.21629213483146068
004091.jpg             78          0.6446280991735537                           0.2184873949579832
004093.jpg             78          0.639344262295082                           0.2184873949579832
004134.jpg             79          0.6422764227642277                           0.2206703910614525
004203.jpg             80          0.6451612903225806                           0.22284122562674094
004208.jpg             81          0.648                           0.225
004296.jpg             82          0.6507936507936508                           0.22714681440443213
004327.jpg             83          0.6535433070866141                           0.2292817679558011
004369.jpg             84          0.65625                           0.23140495867768596
004397.jpg             84          0.6511627906976745                           0.23140495867768596
004442.jpg             85          0.6538461538461539                           0.23351648351648352
004445.jpg             85          0.648854961832061                           0.23351648351648352
004457.jpg             86          0.6515151515151515                           0.2356164383561644
004507.jpg             86          0.6466165413533834                           0.2356164383561644
004584.jpg             87          0.6492537313432836                           0.23770491803278687
004595.jpg             87          0.6444444444444445                           0.23770491803278687
004605.jpg             87          0.6397058823529411                           0.23770491803278687
004623.jpg             88          0.6423357664233577                           0.23978201634877383
004629.jpg             89          0.644927536231884                           0.2418478260869565
004668.jpg             90          0.6474820143884892                           0.24390243902439024
004688.jpg             91          0.65                           0.24594594594594596
004691.jpg             92          0.6524822695035462                           0.24797843665768193
004710.jpg             92          0.647887323943662                           0.24797843665768193
004732.jpg             93          0.6503496503496503                           0.25
004739.jpg             94          0.6527777777777778                           0.2520107238605898
004745.jpg             95          0.6551724137931034                           0.2540106951871658
004777.jpg             95          0.6506849315068494                           0.2540106951871658
004800.jpg             95          0.6462585034013606                           0.2540106951871658
004807.jpg             96          0.6486486486486487                           0.256
004810.jpg             97          0.6510067114093959                           0.2579787234042553
004866.jpg             97          0.6466666666666666                           0.2579787234042553
004873.jpg             98          0.6490066225165563                           0.259946949602122
004959.jpg             99          0.6513157894736842                           0.2619047619047619
005020.jpg             99          0.6470588235294118                           0.2619047619047619
005044.jpg             99          0.6428571428571429                           0.2619047619047619
005069.jpg             100          0.6451612903225806                           0.2638522427440633
005104.jpg             101          0.6474358974358975                           0.2657894736842105
005109.jpg             102          0.6496815286624203                           0.2677165354330709
005164.jpg             103          0.6518987341772152                           0.2696335078534031
005205.jpg             103          0.6477987421383647                           0.2696335078534031
005299.jpg             104          0.65                           0.27154046997389036
005333.jpg             105          0.6521739130434783                           0.2734375
005368.jpg             106          0.654320987654321                           0.2753246753246753
005380.jpg             106          0.6503067484662577                           0.2753246753246753
005402.jpg             106          0.6463414634146342                           0.2753246753246753
005412.jpg             106          0.6424242424242425                           0.2753246753246753
005455.jpg             107          0.6445783132530121                           0.2772020725388601
005465.jpg             108          0.6467065868263473                           0.27906976744186046
005466.jpg             108          0.6428571428571429                           0.27906976744186046
005467.jpg             109          0.6449704142011834                           0.2809278350515464
005504.jpg             110          0.6470588235294118                           0.2827763496143959
005508.jpg             111          0.6491228070175439                           0.2846153846153846
005664.jpg             111          0.6453488372093024                           0.2846153846153846
005689.jpg             111          0.6416184971098265                           0.2846153846153846
005710.jpg             111          0.6379310344827587                           0.2846153846153846
005765.jpg             111          0.6342857142857142                           0.2846153846153846
005840.jpg             112          0.6363636363636364                           0.2864450127877238
005865.jpg             113          0.6384180790960452                           0.288265306122449
005867.jpg             113          0.6348314606741573                           0.288265306122449
005897.jpg             114          0.6368715083798883                           0.2900763358778626
005934.jpg             115          0.6388888888888888                           0.2918781725888325
005969.jpg             116          0.6408839779005525                           0.2936708860759494
005991.jpg             117          0.6428571428571429                           0.29545454545454547
006060.jpg             118          0.644808743169399                           0.2972292191435768
006155.jpg             119          0.6467391304347826                           0.2989949748743719
006156.jpg             119          0.6432432432432432                           0.2989949748743719
006157.jpg             120          0.6451612903225806                           0.3007518796992481
006172.jpg             121          0.6470588235294118                           0.3025
006180.jpg             122          0.648936170212766                           0.30423940149625933
006191.jpg             123          0.6507936507936508                           0.30597014925373134
006199.jpg             124          0.6526315789473685                           0.3076923076923077
006223.jpg             125          0.6544502617801047                           0.3094059405940594
006282.jpg             125          0.6510416666666666                           0.3094059405940594
006335.jpg             125          0.6476683937823834                           0.3094059405940594
006365.jpg             126          0.6494845360824743                           0.3111111111111111
006383.jpg             126          0.6461538461538462                           0.3111111111111111
006421.jpg             126          0.6428571428571429                           0.3111111111111111
006423.jpg             126          0.6395939086294417                           0.3111111111111111
006452.jpg             127          0.6414141414141414                           0.312807881773399
006497.jpg             128          0.6432160804020101                           0.3144963144963145
006512.jpg             128          0.64                           0.3144963144963145
006549.jpg             128          0.6368159203980099                           0.3144963144963145
006591.jpg             129          0.6386138613861386                           0.3161764705882353
006598.jpg             130          0.6403940886699507                           0.31784841075794623
006669.jpg             131          0.6421568627450981                           0.3195121951219512
006745.jpg             132          0.6439024390243903                           0.32116788321167883
006771.jpg             132          0.6407766990291263                           0.32116788321167883
006782.jpg             132          0.6376811594202898                           0.32116788321167883
006789.jpg             133          0.6394230769230769                           0.32281553398058255
006805.jpg             133          0.6363636363636364                           0.32281553398058255
006813.jpg             134          0.638095238095238                           0.324455205811138
006916.jpg             135          0.6398104265402843                           0.32608695652173914
007053.jpg             135          0.6367924528301887                           0.32608695652173914
007103.jpg             136          0.6384976525821596                           0.327710843373494
007104.jpg             137          0.6401869158878505                           0.3293269230769231
007107.jpg             137          0.6372093023255814                           0.3293269230769231
007111.jpg             138          0.6388888888888888                           0.33093525179856115
007150.jpg             139          0.6405529953917051                           0.33253588516746413
007158.jpg             139          0.6376146788990825                           0.33253588516746413
007185.jpg             139          0.634703196347032                           0.33253588516746413
007200.jpg             140          0.6363636363636364                           0.3341288782816229
007216.jpg             140          0.6334841628959276                           0.3341288782816229
007220.jpg             141          0.6351351351351351                           0.3357142857142857
007221.jpg             141          0.6322869955156951                           0.3357142857142857
007281.jpg             142          0.6339285714285714                           0.33729216152019004
007296.jpg             143          0.6355555555555555                           0.33886255924170616
007329.jpg             143          0.6327433628318584                           0.33886255924170616
007413.jpg             144          0.6343612334801763                           0.3404255319148936
007444.jpg             145          0.6359649122807017                           0.3419811320754717
007446.jpg             145          0.6331877729257642                           0.3419811320754717
007526.jpg             146          0.6347826086956522                           0.34352941176470586
007547.jpg             146          0.6320346320346321                           0.34352941176470586
007558.jpg             147          0.6336206896551724                           0.34507042253521125
007565.jpg             148          0.6351931330472103                           0.34660421545667447
007603.jpg             148          0.6324786324786325                           0.34660421545667447
007631.jpg             149          0.6340425531914894                           0.34813084112149534
007641.jpg             150          0.635593220338983                           0.34965034965034963
007685.jpg             150          0.6329113924050633                           0.34965034965034963
007703.jpg             151          0.634453781512605                           0.3511627906976744
007709.jpg             152          0.6359832635983264                           0.35266821345707655
007710.jpg             153          0.6375                           0.3541666666666667
007714.jpg             153          0.6348547717842323                           0.3541666666666667
